OBJECTID,TREE_Genus,TREE_SpeciesCommonName,TREE_SpeciesLatinName,TREE_DBH,TREE_DBH_Range,TREE_Height_Range,TREE_Stems,TREE_Condition,TREE_PrimaryMaint,TREE_SecondaryMaint,TREE_FurtherInspection,TREE_ClearanceNeed,TREE_PruneType,TREE_Pest,TREE_OBS1,TREE_OBS2,TREE_OBS3,TREE_OBS4,TREE_OBS5,TREE_OBS6,TREE_OBS7,TREE_OBS8,TREE_OBS9,TREE_OBS10,TREE_OBS11,TREE_OBS12,TREE_OBS13,TREE_Notes,SITE_Building,SITE_DirectionBldg,SITE_Address,SITE_Street,SITE_Utilities,SITE_GPSX,SITE_GPSY,SITE_ID,SITE_DATE,TYPE,TREE_OBS14,TREE_OBS15,TREE_OBS16,TREE_OBS17,TREE_OBS18,TREE_OBS19,TREE_OBS20,TREE_OBS21,TREE_SpCode,TREE_ReplacementCost,TREE_StructuralValue,TREE_Stormwater,TREE_Energy,TREE_AirQuality,TREE_Carbon,TREE_Aesthetic,TREE_TotalBenefit,x,y
1606,Pear,Callery pear 'Bradford',Pyrus calleryana 'Bradford',7,3,0,4,2,3,0,,0,2,,,,0,,,,,,,,1,0,1,,Crutcher Scott Field,1,2320,N Judge Ely Blvd,0,-99.7077,32.4737,1564,5/6/2014 18:13,0,0,,1,1,1,0,0,,PYCA_B,3180,973.08,5.909999847,4.340000153,1.730000019,1.269999981,7.699999809,20.95000076,-99.70772405,32.47374539
1607,Oak,Live oak,Quercus virginiana,6,3,0,3,2,3,0,,0,2,,,,0,,,,,,,,0,0,1,,Crutcher Scott Field,1,2320,N Judge Ely Blvd,0,-99.7076,32.4738,1565,5/6/2014 18:13,0,0,,0,0,1,0,0,,QUVI,2335,714.51,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70756312,32.47380648
1608,Oak,Live oak,Quercus virginiana,9,3,1,1,2,3,0,,0,2,,,,0,,,,,,,,0,0,1,,Crutcher Scott Field,1,2320,N Judge Ely Blvd,0,-99.7075,32.4738,1566,5/6/2014 18:13,0,0,,1,1,1,0,0,,QUVI,5260,1609.56,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70746119,32.47378159
1609,Oak,Live oak,Quercus virginiana,7,3,1,1,2,3,0,,0,0,,,,1,,,,,,,,,0,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7073,32.4738,1567,5/6/2014 19:19,0,,,,1,1,,,,QUVI,3180,1297.44,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70734049,32.4737567
1610,Oak,Live oak,Quercus virginiana,5,2,0,1,2,3,0,,0,0,,,,1,,,,,,,,,1,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7072,32.4738,1568,5/6/2014 19:19,0,,,,0,1,,,,QUVI,1620,660.96,2.220000029,1.590000033,0.349999994,0.519999981,13.27000046,17.95000076,-99.70719297,32.47376123
1611,Oak,Live oak,Quercus virginiana,6,3,0,1,2,3,0,,0,0,,,,0,,,,,,,,,1,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7071,32.4738,1569,5/6/2014 19:19,0,,,,0,1,,,,QUVI,2335,714.51,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70706154,32.47375218
1612,Oak,Live oak,Quercus virginiana,7,3,0,1,3,3,0,,0,0,,,,1,,,,,,,,,1,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.707,32.4738,1570,5/6/2014 19:19,0,,,,1,1,,,1,QUVI,3180,1459.62,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70696767,32.4737567
1613,Oak,Live oak,Quercus virginiana,8,3,1,1,2,3,0,,0,0,,,,1,,,,,,,,,1,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7068,32.4738,1571,5/6/2014 19:19,0,,,,0,1,,,0,QUVI,4155,1271.43,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70684428,32.47375218
1614,Pine,Afghan pine,Pinus eldarica,15,4,1,1,1,0,0,,0,0,,,,0,,1,,,,,,,0,0,yellow bellied sapsucker damage,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7068,32.4737,1572,5/6/2014 19:19,0,,,,0,0,,,0,PIEL2,14620,6710.58,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70677187,32.47369334
1615,Pine,Afghan pine,Pinus eldarica,13,4,1,1,2,0,0,,0,0,,,,0,,1,,,,,,,0,1,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7067,32.4737,1573,5/6/2014 19:19,0,,,,1,1,,,0,PIEL2,10980,4479.84,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70674236,32.47366393
1616,Pine,Afghan pine,Pinus eldarica,16,4,1,1,2,0,0,,0,0,,,,0,,1,,,,,,,0,0,yellow bellied sapsucker damage,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7067,32.4737,1574,5/6/2014 19:19,0,,,,1,1,,,0,PIEL2,16635,6787.08,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70671554,32.47369334
1617,Pine,Afghan pine,Pinus eldarica,16,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7066,32.4737,1575,5/6/2014 19:19,0,,,,1,1,,,0,PIEL2,16635,450,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70661361,32.47369334
1618,Pine,Afghan pine,Pinus eldarica,16,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7065,32.4736,1576,5/6/2014 19:19,0,,,,1,1,,,0,PIEL2,16635,5090.31,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70650901,32.47364809
1619,Pine,Afghan pine,Pinus eldarica,13,4,1,1,3,0,0,,0,0,,,,0,,0,,,,,,,0,0,suppressed,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7065,32.4736,1577,5/6/2014 19:19,0,,,,1,1,1,1,0,PIEL2,10980,5039.82,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70646609,32.47363225
1620,Pine,Afghan pine,Pinus eldarica,18,5,1,1,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7064,32.4737,1578,5/6/2014 19:19,0,,,,0,1,0,0,0,PIEL2,21055,6442.83,46.25999832,16.21999931,6.610000134,4.510000229,38.77000046,112.3600006,-99.70643122,32.4736594
1621,Pine,Afghan pine,Pinus eldarica,13,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7064,32.4736,1579,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,10980,3359.88,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70640172,32.47362546
1622,Pine,Afghan pine,Pinus eldarica,17,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,1,2381,Acu Dr,0,-99.7064,32.4736,1580,5/6/2014 19:19,0,,,,0,1,0,0,0,PIEL2,18780,5746.68,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70637222,32.4736413
1623,Oak,Live oak,Quercus virginiana,11,3,1,1,2,3,0,,0,2,,,,1,,0,,,,,,,1,0,,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7076,32.4728,1581,5/6/2014 19:19,0,,,,0,1,0,0,0,QUVI,7860,450,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70758189,32.47275653
1624,Oak,Live oak,Quercus virginiana,11,3,1,1,2,3,0,,0,2,,,,1,,0,,,,,,,1,0,,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7076,32.4729,1582,5/6/2014 19:19,0,,,,1,1,0,0,0,QUVI,7860,3206.88,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.7076114,32.47285836
1626,Oak,Live oak,Quercus virginiana,13,4,1,1,1,1,0,,0,2,,,,0,,0,,,,,,,1,0,,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7076,32.4736,1583,5/6/2014 19:19,0,,,,0,1,0,0,0,QUVI,10980,6719.76,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70760335,32.47359378
1627,Holly,Yaupon holly,Ilex vomitoria,2,1,0,1,1,0,0,,0,0,,,,0,,0,,,,,,,1,0,,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7077,32.4735,1584,5/6/2014 19:19,0,,,,0,1,0,0,0,ILVO,255,78.03,0.370000005,0.419999987,0.230000004,0.050000001,0.790000021,1.870000005,-99.70770259,32.47352589
1628,Holly,Yaupon holly,Ilex vomitoria,2,1,0,1,1,0,0,,0,0,,,,0,,0,,,,,,,1,0,,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7077,32.4736,1585,5/6/2014 19:19,0,,,,0,1,0,0,0,ILVO,255,117.045,0.370000005,0.419999987,0.230000004,0.050000001,0.790000021,1.870000005,-99.70767309,32.4735621
1630,Holly,Yaupon holly,Ilex vomitoria,2,1,0,3,2,0,0,,0,0,,,,0,,0,,,,,,,1,1,epicormic sprouts,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7077,32.4726,1586,5/6/2014 19:19,0,,,,0,1,0,0,0,ILVO,255,450,0.370000005,0.419999987,0.230000004,0.050000001,0.790000021,1.870000005,-99.70772137,32.47262755
1631,Holly,Yaupon holly,Ilex vomitoria,3,2,0,5,2,0,0,,0,0,,,,0,,0,,,,,,,1,1,epicormic sprouts,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7077,32.4725,1587,5/6/2014 19:19,0,,,,0,1,0,0,0,ILVO,580,177.48,1.220000029,1.200000048,0.709999979,0.25,0.790000021,4.170000076,-99.70769723,32.47253478
1632,Holly,Yaupon holly,Ilex vomitoria,3,2,0,2,2,0,0,,0,0,,,,0,,0,,,,,,,1,1,epicormic sprouts,Crutcher Scott Field,4,2381,Acu Dr,0,-99.7077,32.4725,1588,5/6/2014 19:19,0,,,,0,1,0,0,0,ILVO,580,177.48,1.220000029,1.200000048,0.709999979,0.25,0.790000021,4.170000076,-99.70767577,32.47246915
1633,Pine,Afghan pine,Pinus eldarica,17,4,1,2,2,0,0,,0,0,,,,0,,0,,,,,,,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7068,32.4723,1589,5/6/2014 19:19,0,,,,1,1,0,0,0,PIEL2,18780,5746.68,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70675309,32.47233338
1634,Oak,Live oak,Quercus virginiana,7,3,0,1,2,0,0,,0,0,,,,,,,,,,,,1,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7083,32.4743,1590,5/6/2014 20:10,0,,,1,,,,,,QUVI,3180,1729.92,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70831682,32.47431335
1635,Pine,Afghan pine,Pinus eldarica,20,5,1,2,2,0,0,,0,0,,,,0,,0,,,,,,1,1,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7068,32.4723,1591,5/6/2014 19:19,0,,,,1,1,0,0,0,PIEL2,25995,11931.705,46.25999832,16.21999931,6.610000134,4.510000229,38.77000046,112.3600006,-99.70683624,32.47229718
1636,Oak,Live oak,Quercus virginiana,7,3,0,1,2,3,0,,0,2,Mealy oak gals ,,,,,,,,,,,1,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7084,32.4744,1592,5/6/2014 20:10,0,,,1,,,,,,QUVI,3180,1459.62,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70842947,32.47440386
1637,Pine,Afghan pine,Pinus eldarica,13,4,1,1,1,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7069,32.4723,1593,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,10980,2986.56,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70688184,32.47230623
1638,Pine,Afghan pine,Pinus eldarica,17,4,1,1,1,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.707,32.4723,1594,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,18780,11493.36,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70699181,32.47230396
1639,Pine,Afghan pine,Pinus eldarica,9,3,1,1,1,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7072,32.4723,1595,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,5260,1430.72,7.449999809,3.75999999,1.870000005,1.059999943,16.71999931,30.87000084,-99.70719834,32.47231302
1640,Pine,Afghan pine,Pinus eldarica,16,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7073,32.4723,1596,5/6/2014 19:19,0,,,,1,1,0,0,0,PIEL2,16635,7635.465,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70726003,32.47231528
1641,Oak,Live oak,Quercus virginiana,7,3,0,1,2,3,0,,0,3,,,,,,,,,,,,1,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7086,32.4744,1597,5/6/2014 20:10,0,,,0,1,,,,,QUVI,3180,1459.62,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70856358,32.47442649
1642,Oak,Live oak,Quercus virginiana,14,4,1,1,1,1,0,,0,3,,,,,,,,,,,,0,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7087,32.4744,1598,5/6/2014 20:10,0,,,0,0,,,,,QUVI,12735,3463.92,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70871915,32.47443554
1643,Pine,Afghan pine,Pinus eldarica,15,4,1,1,1,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7073,32.4723,1599,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,14620,3976.64,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70728953,32.47230396
1644,Oak,Live oak,Quercus virginiana,16,4,1,1,2,3,0,,0,3,,,,,,,,,,,,0,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7089,32.4744,1600,5/6/2014 20:10,0,,,1,0,,,,,QUVI,16635,450,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70886935,32.47442197
1645,Oak,Live oak,Quercus virginiana,16,4,1,1,2,1,0,,0,3,,,,,,,,,,,,0,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7089,32.4743,1601,5/6/2014 20:10,0,,,1,1,,,1,,QUVI,16635,5090.31,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70888545,32.47433145
1646,Pine,Afghan pine,Pinus eldarica,17,4,1,1,1,0,0,,0,0,,,,0,,0,,,,,,0,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7074,32.4723,1602,5/6/2014 19:19,0,,,,0,0,0,0,0,PIEL2,18780,8620.02,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70735927,32.47234922
1647,Pine,Afghan pine,Pinus eldarica,11,3,1,1,2,0,0,,0,0,,,,0,,0,,,,,,1,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7074,32.4723,1603,5/6/2014 19:19,0,,,,0,1,0,0,0,PIEL2,7860,450,7.449999809,3.75999999,1.870000005,1.059999943,16.71999931,30.87000084,-99.70744778,32.47232207
1648,Oak,Bur oak,Quercus macrocarpa,8,3,0,1,2,0,0,,0,0,,,,,,,,,,,,0,,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7091,32.4743,1604,5/6/2014 20:10,0,,,1,0,,,0,,QUMA1,4155,1907.145,10.32999992,4.960000038,-0.569999993,1.720000029,38.34999847,54.77999878,-99.70911612,32.47434503
1649,Pine,Afghan pine,Pinus eldarica,15,4,1,1,2,0,0,,0,0,,,,0,,0,,,,,,1,0,0,,Crutcher Scott Field,2,2381,Acu Dr,0,-99.7075,32.4724,1605,5/6/2014 19:19,0,,,,0,1,0,0,0,PIEL2,14620,450,23.26000023,10.03999996,4.139999866,2.74000001,29.82999992,70,-99.70747997,32.47236054
1650,Oak,Bur oak,Quercus macrocarpa,6,3,0,1,2,0,0,,0,0,,,,,,,,,,,,1,1,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7096,32.4743,1606,5/6/2014 20:10,0,,,0,1,,,1,,QUMA1,2335,1071.765,10.32999992,4.960000038,-0.569999993,1.720000029,38.34999847,54.77999878,-99.70959891,32.47433598
1651,Oak,Bur oak,Quercus macrocarpa,6,3,0,1,2,0,0,,0,0,,,,,,,,,,,,1,1,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7094,32.4743,1607,5/6/2014 20:10,0,,,0,1,,,1,,QUMA1,2335,1071.765,10.32999992,4.960000038,-0.569999993,1.720000029,38.34999847,54.77999878,-99.7093897,32.47434051
1652,Oak,Live oak,Quercus virginiana,6,3,0,1,3,0,0,,0,0,scale insect,,,,,,,,1,,,1,1,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7092,32.4744,1608,5/6/2014 20:10,0,,,0,1,,,1,,QUVI,2335,1071.765,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70919122,32.47442649
1653,Oak,Live oak,Quercus virginiana,14,4,1,1,2,0,0,,0,0,scale insect,,,,,,,,0,,,1,0,,,Elmer Gray Stadium,1,2394,Acu Dr,0,-99.7095,32.4744,1609,5/6/2014 20:10,0,,,0,0,,,1,,QUVI,12735,450,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70950772,32.47442649
1654,Oak,Live oak,Quercus virginiana,12,4,1,1,2,0,0,,0,0,,,,,,,,,,,,,,,,Elmer Gray Stadium,1,2402,Rountree Dr,0,-99.7097,32.4744,1610,5/6/2014 20:23,0,,,,,,,,,QUVI,9355,4293.945,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.70967938,32.47441744
1655,Oak,Live oak,Quercus virginiana,3,2,0,1,3,0,0,,0,3,Mealy oak gall,,,,,,,,,,,1,1,,,Elmer Gray Stadium,1,2402,Rountree Dr,0,-99.7098,32.4744,1611,5/6/2014 20:23,0,,,1,,,,1,,QUVI,580,236.64,2.220000029,1.590000033,0.349999994,0.519999981,13.27000046,17.95000076,-99.70980813,32.47442197
1656,Oak,Live oak,Quercus virginiana,11,3,1,1,2,0,0,,0,3,,,,,,,,,,,,0,1,,,Elmer Gray Stadium,1,2402,Rountree Dr,0,-99.7097,32.4743,1612,5/6/2014 20:23,0,,,0,,1,,0,,QUVI,7860,3607.74,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.70973839,32.47434277
1657,Oak,Live oak,Quercus virginiana,9,3,1,1,3,0,0,,0,0,,,,,,,,,1,,,1,1,,,Wells Field,1,2402,Rountree Dr,0,-99.7103,32.4744,1613,5/6/2014 20:23,0,,,1,,0,,0,,QUVI,5260,2146.08,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.71032847,32.47443328
1658,Oak,Southern red oak,Quercus falcata,7,3,1,1,3,0,0,,0,0,,,,,,,,,1,,,1,1,,Heat cracks,Wells Field,1,2402,Rountree Dr,0,-99.7104,32.4744,1614,5/6/2014 20:23,0,,,1,,0,,0,,QUFA,3180,1297.44,10.32999992,4.960000038,-0.569999993,1.720000029,38.34999847,54.77999878,-99.71044381,32.47442875
1659,Oak,Live oak,Quercus virginiana,10,3,1,1,2,0,0,,0,3,,,,,,,,,0,,,1,0,,,Wells Field,1,2402,Rountree Dr,0,-99.7106,32.4744,1615,5/6/2014 20:23,0,,,1,,0,,1,,QUVI,6495,450,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.7105511,32.4744197
1660,Oak,Live oak,Quercus virginiana,11,3,1,1,2,0,0,,0,3,,,,,,,,,0,,,0,1,,,Wells Field,1,2402,Rountree Dr,0,-99.7109,32.4744,1616,5/6/2014 20:23,0,,,1,,0,,1,,QUVI,7860,3607.74,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.71090515,32.47441744
1661,Oak,Live oak,Quercus virginiana,13,4,1,1,1,0,0,,0,3,,,,,,,,,0,,,0,0,,,Wells Field,1,2402,Rountree Dr,0,-99.7113,32.4744,1617,5/6/2014 20:23,0,,,0,,0,,0,,QUVI,10980,6719.76,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.71126456,32.47442649
1662,Oak,Live oak,Quercus virginiana,14,4,1,1,1,0,0,,0,3,,,,,,,,,0,,,0,0,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4743,1618,5/6/2014 20:23,0,,,0,,0,,0,,QUVI,12735,5845.365,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.71142282,32.47431109
1663,Baldcypress,Baldcypress,Taxodium distichum,4,2,0,1,3,0,2,,0,,,,,,,,,,,,,1,,,,Wells Field,4,2326,Campus Ct,0,-99.7111,32.4743,1619,5/6/2014 20:34,0,,,1,,,,1,,TADI,1035,422.28,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71108754,32.47431109
1664,Baldcypress,Baldcypress,Taxodium distichum,5,2,0,1,2,0,0,,0,,,,,,,,,,,,,,,,,Wells Field,4,2326,Campus Ct,0,-99.711,32.4744,1620,5/6/2014 20:34,0,,,1,,,,,,TADI,1620,660.96,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71097489,32.47435861
1666,Baldcypress,Baldcypress,Taxodium distichum,5,2,0,,4,0,0,,,,,,,,,,,,,,,,,,,,,2326,Campus Ct,,-99.7111,32.4744,1621,5/6/2014 20:38,0,,,,,,,,,TADI,1620,450,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71105803,32.47435408
1670,Baldcypress,Baldcypress,Taxodium distichum,5,2,0,1,2,0,0,,0,0,,,,,,,,,,,,,,,,Wells Field,,2326,Campus Ct,0,-99.7112,32.4743,1622,5/6/2014 20:40,0,,,,,,,,,TADI,1620,450,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71117069,32.47434503
1671,Baldcypress,Baldcypress,Taxodium distichum,3,2,0,1,2,0,0,,0,0,,,,,,,,,,,,1,,,,Wells Field,,2326,Campus Ct,0,-99.7112,32.4743,1623,5/6/2014 20:40,0,,,,,,,1,,TADI,580,450,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71122701,32.47431561
1672,Baldcypress,Baldcypress,Taxodium distichum,10,3,0,1,3,0,0,,0,0,,,,,,,,,1,,,1,,,,Wells Field,4,2326,Campus Ct,0,-99.7111,32.4743,1624,5/6/2014 20:40,0,,,,,,,0,,TADI,6495,2649.96,10.32999992,4.960000038,-0.569999993,1.720000029,38.34999847,54.77999878,-99.71114118,32.47426357
1673,Baldcypress,Baldcypress,Taxodium distichum,3,2,0,1,2,0,0,,0,0,,,,,,,,,0,,,1,,,,Wells Field,4,2326,Campus Ct,0,-99.7112,32.4742,1625,5/6/2014 20:40,0,,,1,,,,1,,TADI,580,450,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71119215,32.47422058
1674,Pistacia,Chinese pistache,Pistacia chinensis,3,2,0,1,3,0,0,,0,0,,,,,,,,,0,,,1,,,,Wells Field,4,2326,Campus Ct,0,-99.7112,32.4742,1626,5/6/2014 20:40,0,,,1,,,,1,,PICH,580,236.64,4.630000114,3.410000086,1.24000001,0.769999981,16.78000069,26.82999992,-99.71123238,32.47417985
1675,Baldcypress,Baldcypress,Taxodium distichum,3,2,0,1,2,0,0,,0,0,,,,,,,,,0,,,1,,,,Wells Field,4,2326,Campus Ct,0,-99.7113,32.4741,1627,5/6/2014 20:40,0,,,1,,,,1,,TADI,580,450,2.390000105,1.720000029,0.300000012,0.50999999,15.07999992,20.01000023,-99.71125115,32.47408707
1676,Oak,Live oak,Quercus virginiana,8,3,0,1,2,0,0,,0,0,,,,,,,,,0,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4741,1628,5/6/2014 20:23,0,,,1,1,0,,0,,QUVI,4155,450,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.71142282,32.47409386
1677,Oak,Live oak,Quercus virginiana,15,4,1,1,1,0,0,,0,3,,,,,,,,,0,,,0,0,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4739,1629,5/6/2014 20:23,0,,,0,,0,,0,,QUVI,14620,6710.58,30.86000061,11.31000042,-2.720000029,3.660000086,77.51999664,120.6299973,-99.71142282,32.47390378
1678,Pistacia,Chinese pistache,Pistacia chinensis,3,2,0,1,3,0,0,,0,0,,,,,,,,,0,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7113,32.474,1630,5/6/2014 20:23,0,,,0,,0,,0,,PICH,580,236.64,4.630000114,3.410000086,1.24000001,0.769999981,16.78000069,26.82999992,-99.71128066,32.47403729
1679,Pistacia,Chinese pistache,Pistacia chinensis,3,2,0,1,2,0,0,,0,0,,,,,,,,,0,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7113,32.474,1631,5/6/2014 20:23,0,,,0,,0,,1,,PICH,580,450,4.630000114,3.410000086,1.24000001,0.769999981,16.78000069,26.82999992,-99.71126725,32.47397619
1680,Pistacia,Chinese pistache,Pistacia chinensis,3,2,0,1,3,0,0,,0,0,,,,,,,,,1,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7113,32.4737,1632,5/6/2014 20:23,0,,,0,,0,,0,,PICH,580,236.64,4.630000114,3.410000086,1.24000001,0.769999981,16.78000069,26.82999992,-99.71125115,32.47374086
1681,Pistacia,Chinese pistache,Pistacia chinensis,3,2,0,1,4,4,0,,0,0,,,,,,,,,0,,,0,0,,,Wells Field,4,2402,Rountree Dr,0,-99.7113,32.4737,1633,5/6/2014 20:23,0,,,0,,0,,0,,PICH,580,450,4.630000114,3.410000086,1.24000001,0.769999981,16.78000069,26.82999992,-99.71133967,32.47374086
1682,Oak,Live oak,Quercus virginiana,5,2,0,1,2,0,0,,0,3,,,,,,,,,0,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4735,1634,5/6/2014 20:23,0,,,1,,0,,0,,QUVI,1620,450,2.220000029,1.590000033,0.349999994,0.519999981,13.27000046,17.95000076,-99.71142282,32.47350779
1683,Oak,Live oak,Quercus virginiana,4,2,0,1,3,0,0,,0,0,,,,,,,,,0,,,1,1,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4734,1635,5/6/2014 20:23,0,,,1,,0,,1,,QUVI,1035,422.28,2.220000029,1.590000033,0.349999994,0.519999981,13.27000046,17.95000076,-99.71141477,32.47341728
1684,Oak,Live oak,Quercus virginiana,6,3,0,1,2,3,0,,0,3,,,,,,,,,0,,,0,0,,,Wells Field,4,2402,Rountree Dr,0,-99.7114,32.4733,1636,5/6/2014 20:23,0,,,1,,1,,1,,QUVI,2335,450,9.149999619,4.820000172,0.200000003,1.690000057,46.43999863,62.31000137,-99.71142282,32.47332677
